Country Initials	Organisation	Network	PPCI&N	Abrev. Net. Name	Net. Type	MCC	MNC	SIM	"Last Update				"
TMP	PT Telekomunikasi Indonesia International	Telkomcel	TLS-TC	TCEL	3G 2100	514	01	8967011	"2015-04-30				"
TMP	Timor Telecom	Timor Telecom	TLS-TT	TT	GSM 900	514	02	8967072	"2003-08-20				"
TON	Digicel (Tonga) Limited	Digicel (Tonga) Limited	Digicel Tonga	Digicel	GSM 900	539	88	8967688	"2014-09-16				"
TON	Tonga Communications Corporation	U-CALL	U-CALL	U-CALL	GSM 900	539	01	8967601	"2012-07-05				"
TTO	Telecommunications Services of Trinidad and Tobago Ltd	TSTT	TSTT	TSTT	GSM 1800	374	12		"2008-07-23				"
TUN	Ooredoo Tunisie SA	TUNISIANA	TUNISIANA	TUNISIAN	3G 900	605	03	8921603	"2015-02-09				"
TUN	Ooredoo Tunisie SA	TUNISIANA	TUNISIANA	TUNISIAN	GSM 900	605	03	8921603	"2015-02-09				"
TUN	Ooredoo Tunisie SA	TUNISIANA	TUNISIANA	TUNISIAN	3G 2100	605	03	8921603	"2015-02-09				"
TUN	"Orange Tunisie	 SA"	Orange Tunisie	Orange	Orange	GSM 900	605	01	8921601	"2009-12-02			"
TUN	"Orange Tunisie	 SA"	Orange Tunisie	Orange	Orange	GSM 1800	605	01	8921601	"2009-12-02			"
TUN	Tunisie Telecom	TUNTEL	TUNISIE TELECOM	TUNTEL	GSM 900	605	02	8921602	"2004-04-16				"
TUR	Avea Iletisim Hizmetleri A.S.	AVEA	AVEA	AVEA	GSM 1800	286	03	8990286	"2012-07-05				"
TUR	Turkcell Iletisim Hizmetleri A.S.	Turkcell Iletisim Hizmetleri	TR TURKCELL	TCELL	GSM 900	286	01	899001	"2004-04-16				"
TUR	Vodafone Telekomunikasyon A.S	Vodafone Turkey	VODAFONE TR	VF TR	GSM 900	286	02	"8	9 9002"	"2007-04-16			"
TWN	Chunghwa Telecom	Chunghwa Telecom	Chunghwa Telecom	Chunghwa	3G 2100	466	92	8988692	"2012-07-05				"
TWN	Chunghwa Telecom	Chunghwa Telecom	Chunghwa Telecom	Chunghwa	GSM 1800	466	92	8988692	"2012-11-26				"
TWN	Chunghwa Telecom	Chunghwa Telecom	Chunghwa Telecom	Chunghwa	GSM 900	466	92	8988692	"2012-11-26				"
TWN	Far EasTone Telecommunications Co Ltd	Far EasTone	Far EasTone	FET	GSM 900	466	01	8988602	"2015-01-13				"
TWN	Far EasTone Telecommunications Co Ltd	Far EasTone	Far EasTone	FET	3G 2100	466	01	8988601	"2015-01-13				"
TWN	Far EasTone Telecommunications Co Ltd	Far EasTone	Far EasTone	FET	GSM 1800	466	01	8988601	"2015-01-13				"
TWN	Far EasTone Telecommunications Co Ltd	Far EasTone	Far EasTone	FET	GSM 900	466	01	8988601	"2015-01-13				"
TWN	Far EasTone Telecommunications Co Ltd	Far EasTone	Far EasTone	FET	LTE 1800	466	01	8988601	"2015-01-13				"
TWN	Far EasTone Telecommunications Co Ltd	Far EasTone	Far EasTone	FET	LTE 1800	466	01	8988602	"2015-01-13				"
TWN	Far EasTone Telecommunications Co Ltd	Far EasTone	Far EasTone	FET	LTE 700	466	01	8988601	"2015-01-13				"
TWN	Far EasTone Telecommunications Co Ltd	Far EasTone	Far EasTone	FET	LTE 700	466	01	8988602	"2015-01-13				"
TWN	Far EasTone Telecommunications Co Ltd	Far EasTone	Far EasTone	FET	3G 2100	466	01	8988602	"2015-01-13				"
TWN	Far EasTone Telecommunications Co Ltd	Far EasTone	Far EasTone	FET	GSM 1800	466	01	8988602	"2015-01-13				"
TWN	Far EasTone Telecommunications Co Ltd	Far EasTone	KGT-Online	KGT	GSM 1800	466	88	8988688	"2015-01-13				"
TWN	Taiwan Mobile Co.Ltd	MOBITAI	TWN MOBITAI	TW MOB	GSM 900	466	93	8988693	"2012-07-05				"
TWN	Taiwan Mobile Co.Ltd	Taiwan Mobile	TW Mobile	TWM	GSM 1800	466	97	8988697	"2012-07-05				"
TWN	Taiwan Star Telecom Corporation Limited	T Star	T Star	T Star	LTE 900	466	89	8988689	"2014-11-18				"
TWN	Taiwan Star Telecom Corporation Limited	T Star	T Star	T Star	3G 2100	466	89	8988689	"2014-11-18				"
TZA	Airtel Tanzania Limited	Airtel	Airtel	Airtel	GSM 900	640	05	8925505	"2014-08-13				"
TZA	Airtel Tanzania Limited	Airtel	Airtel	Airtel	GSM 400	640	05	8925505	"2014-08-13				"
TZA	Airtel Tanzania Limited	Airtel	Airtel	Airtel	GSM 1800	640	05	8925505	"2014-08-13				"
TZA	MIC Tanzania Limited	Tigo	TIGO - TZ	TIGO	GSM 900	640	02	8925502	"2012-07-05				"
TZA	MIC Tanzania Limited	Tigo	TIGO - TZ	TIGO	GSM 1800	640	02	8925502	"2012-07-05				"
TZA	Vodacom Tanzania Limited	Vodacom Tanzania Limited	VodaCom	VodaCom	GSM 1800	640	04	8925504	"2004-04-16				"
TZA	Vodacom Tanzania Limited	Vodacom Tanzania Limited	VodaCom	VodaCom	GSM 900	640	04	8925504	"2004-04-16				"
TZA	Zanzibar Telecom Ltd	ZANTEL	ZANTEL-TZ	ZANTEL	GSM 1800	640	03	8925503	"2012-07-05				"
TZA	Zanzibar Telecom Ltd	ZANTEL	ZANTEL-TZ	ZANTEL	GSM 900	640	03	8925503	"2012-07-05				"
UGA	Africell Uganda Limited	ORANGE UGANDA LIMITED	ORANGE UGANDA	OUL	GSM 900	641	14	8925614	"2015-02-25				"
UGA	Africell Uganda Limited	ORANGE UGANDA LIMITED	ORANGE UGANDA	OUL	GSM 1800	641	14	8925614	"2015-02-25				"
UGA	Airtel Uganda Limited	Airtel	Airtel	Airtel	GSM 1800	641	22	8964170	"2015-02-04				"
UGA	Airtel Uganda Limited	Airtel	Airtel	Airtel	GSM 900	641	01	8925601	"2015-02-04				"
UGA	Airtel Uganda Limited	Airtel	Airtel	Airtel	GSM 900	641	22	8964170	"2015-02-04				"
UGA	Airtel Uganda Limited	Airtel	Airtel	Airtel	GSM 1800	641	01	8925601	"2015-02-04				"
UGA	MTN Uganda Ltd	MTN-UGANDA	MTN-UGANDA	MTN-UG	GSM 900	641	10	8925610	"2012-08-07				"
UGA	Suretelcom Uganda Limited	SMART Uganda	Suretelcom	suretel	GSM 900	641	18	8925618	"2014-10-07				"
UGA	Suretelcom Uganda Limited	SMART Uganda	Suretelcom	suretel	GSM 1800	641	18	8925618	"2014-10-07				"
UGA	Uganda Telecom Ltd	Uganda Telecom	Uganda Telecom	UTL	3G 2100	641	11	8925611	"2013-02-20				"
UGA	Uganda Telecom Ltd	Uganda Telecom	Uganda Telecom	UTL	GSM 900	641	11	8925611	"2012-08-13				"
UKR	Astelit LLC	life:)	life:)	life:)	GSM 1800	255	06	8938006	"2006-01-30				"
UKR	Astelit LLC	life:)	life:)	life:)	GSM 900	255	06	8938006	"2006-01-30				"
UKR	"Kyivstar	 Private Joint Stock Company"	Beeline UA	Beeline UA	Beeline	GSM 1800	255	02	8938002	"2006-11-22			"
UKR	"Kyivstar	 Private Joint Stock Company"	Beeline UA	Beeline UA	Beeline	GSM 900	255	02	8938002	"2006-11-22			"
UKR	"Kyivstar	 Private Joint Stock Company"	KYIVSTAR	UA-KYIVSTAR	UA-KS	GSM 1800	255	03	8938003	"2004-04-16			"
UKR	"Kyivstar	 Private Joint Stock Company"	KYIVSTAR	UA-KYIVSTAR	UA-KS	GSM 900	255	03	8938003	"2004-04-16			"
UKR	MTS Ukraine	MTS UKR	MTS UKR	MTS UKR	GSM 900	255	01	8938001	"2007-05-28				"
UKR	MTS Ukraine	MTS UKR	MTS UKR	MTS UKR	GSM 1800	255	01	8938001	"2007-05-28				"
UKR	TriMob LLC	TriMob	TriMob	TriMob	3G 2100	255	07	8938007	"2012-02-15				"
URY	AM Wireless Uruguay S.A.	CLARO URUGUAY	CLARO URUGUAY	CLARO UY	GSM 1900	748	10	8959100	"2012-08-14				"
URY	Antel	Antel	Antel	Antel	GSM 1800	748	01	8959801	"2012-11-21				"
URY	Telefónica Móviles Del Uruguay S.A.	MOVISTAR	Movistar	Movistar	GSM 1900	748	07	8959807	"2012-07-05				"
URY	Telefónica Móviles Del Uruguay S.A.	MOVISTAR	Movistar	Movistar	GSM 850	748	07	8959807	"2012-07-05				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	GSM 1900	310	170	8931017	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	3G 1900	310	170	8931017	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	3G 850	310	170	8931017	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	GSM 850	310	380	8901438	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	LTE 1700/2100	310	170	8931017	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	GSM 1900	310	380	8901438	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	3G 1900	310	380	8901438	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	GSM 850	310	170	8931017	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	3G 850	310	380	8901438	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	3G 850	310	150	8901150	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	LTE 1700/2100	310	410	8931041	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	LTE 1700/2100	310	280	8901280	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	LTE 1700/2100	310	030	8901030	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	LTE 1700/2100	310	380	8901438	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	GSM 850	310	150	8901150	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	3G 1900	310	150	8901150	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	LTE 700	310	410	8931041	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	GSM 1900	310	150	8901150	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	GSM 850	310	410	8931041	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	3G 1900	310	030	8901030	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	3G 850	310	030	8901030	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	3G 850	310	410	8931041	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	LTE 700	310	150	8901150	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	LTE 700	310	030	8901030	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	LTE 700	310	380	8901438	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	LTE 700	310	170	8931017	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	LTE 700	310	280	8901280	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	GSM 1900	310	030	8901030	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	GSM 850	310	030	8901030	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	GSM 1900	310	280	8901280	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	GSM 1900	310	410	8931041	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	3G 1900	310	410	8931041	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	LTE 1700/2100	310	150	8901150	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	GSM 850	310	280	8901280	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	3G 1900	310	280	8901280	"2015-06-04				"
USA	AT&T Mobility	AT&T Mobility	AT&T	AT&T	3G 850	310	280	8901280	"2015-06-04				"
USA	Advantage Cellular Systems Inc	Advantage	USAACSI	ACSIAC	GSM 850	310	880	8901880	"2004-01-28				"
USA	Arctic Slope Telephone Association Cooperative	Artic Slope Telephone Association Cooperative	USA ASTAC	ASTAC	GSM 850	310	710		"2005-11-15				"
USA	Bluegrass Wireless LLC	Bluegrass Wireless	Bluegrass Wireless	BW	LTE 1700	311	810	8931100	"2014-09-16				"
USA	"C T Cube	 LP"	West Central Wireless	West Central Wireless	WCW	GSM 1900	310	180	8901180	"2014-07-28			"
USA	"C T Cube	 LP"	West Central Wireless	West Central Wireless	WCW	GSM 850	310	180	8901180	"2014-07-28			"
USA	"CTC Telcom	 Inc."	CTC Telcom Wireless	MOSAIC	MOSAIC	3G 1700	311	500	8901500	"2013-05-21			"
USA	"CTC Telcom	 Inc."	CTC Telcom Wireless	MOSAIC	MOSAIC	3G 2100	311	500	8901500	"2013-05-21			"
USA	"Cellular Properties	 Inc  "	Cellular One of East Central Illinois	USAC1ECI	C1ECI	GSM 850	311	190	8901190	"2008-07-23			"
USA	Choice Wireless LC	CellularOne of Texoma	USA AmeriLink	AMERLINK	GSM 1900	310	630	8901310	"2004-05-11				"
USA	"Commnet Wireless	 LLC"	Commnet	USA - Commnet	Commnet	GSM 850	311	040		"2014-06-09			"
USA	"Commnet Wireless	 LLC"	Commnet	USA - Commnet	Commnet	GSM 1900	311	040		"2014-06-09			"
USA	Cordova Wireless Communications LLC	Cordova Wireless Communications	USACWCI	CWCI	3G 850	311	240	8901240	"2014-06-13				"
USA	E.N.M.R. Telephone Cooperative	Plateau Wireless	US PLATEAU	PLATEAU	GSM 850	310	100	8901100	"2004-01-22				"
USA	"Indigo Wireless	 Inc"	Indigo Wireless	Indigo	Indigo	GSM 1900	311	030	8901030	"2011-11-07			"
USA	"Iowa Wireless Services	 LLC"	i wireless	Iowa Wireless USA	IWS	GSM 1900	310	530	8901530	"2011-11-01		"
USA	"Iowa Wireless Services	 LLC"	i wireless	Iowa Wireless USA	IWS	GSM 1900	310	770	8901530	"2011-11-01		"
USA	"Jasper Technologies	 inc"	Jasper	Jasper	Jasper	GSM 850	310	650	8901650	"2014-09-29			"
USA	"Kaplan Telephone Company	Inc "	PACE	US	PACE	GSM 850	310	870	890187	"2012-09-27			"
USA	"Limitless Mobile	 LLC"	Limitless Mobile LLC	Limitless Mobile USA	LmtlsUSA	GSM 1900	310	690	891690	"2015-02-04			"
USA	Long Lines Wireless LLC	Long Lines Wireless	USASXLP	SXLP	GSM 1900	311	090	891090	"2012-07-05				"
USA	"MTPCS	 LLC"	Cellular One	Chinook	Chinook	GSM 1900	310	570	8901570	"2012-08-16			"
USA	"Michigan Wireless	 LLC"	Bug Tussel Wireless	BTW	BTW	GSM 1900	311	330	8901330	"2008-04-01			"
USA	"NE Colorado Cellular	 Inc"	Viaero Wireless	Cell One of NE Colorado	NECCI	GSM 850	310	450	8901450	"2012-10-19			"
USA	"NE Colorado Cellular	 Inc"	Viaero Wireless	Cell One of NE Colorado	NECCI	GSM 1900	310	450	8901450	"2013-05-21			"
USA	"NEP Cellcorp	 Inc"	NEP Wireless	NEP Wireless	NEPW	GSM 1900	310	290	891009	"2012-08-13			"
USA	"NetGenuity	 Inc"	"NetGenuity	 Inc"	NetGenuity	NetGenui	GSM 1900	312	630	891042	"2014-07-04		"
USA	"NetGenuity	 Inc"	"NetGenuity	 Inc"	NetGenuity	NetGenui	GSM 1800	312	630	891042	"2014-07-04		"
USA	New Mexico RSA 4 East Ltd Partnership	Plateau Wireless	US PLATEAU	PLATEAU	3G 1700	310	100	8901100	"2012-10-04				"
USA	New Mexico RSA 4 East Ltd Partnership	Plateau Wireless	US PLATEAU	PLATEAU	GSM 850	310	100	8901100	"2004-01-22				"
USA	New Mexico RSA 4 East Ltd Partnership	Plateau Wireless	US PLATEAU	PLATEAU	GSM 1900	310	100	8901100	"2004-01-22				"
USA	New Mexico RSA 4 East Ltd Partnership	Plateau Wireless	US PLATEAU	PLATEAU	3G 2100	310	100	8901100	"2012-10-04				"
USA	"NewCore Wireless	 LLC"	NewCore Wireless LLC	USANW	USANW	GSM 1900	311	530	891530	"2012-07-26			"
USA	"NewCore Wireless	 LLC"	"NewCore Wireless	 LLC"	USACL	USACL	LTE 1900	312	260	891530	"2013-03-28		"
USA	"NewCore Wireless	 LLC"	"NewCore Wireless	 LLC"	USA1L	USA1L	GSM 1900	310	460	891460	"2012-07-26		"
USA	North Dakota Network Company	SRT Wireless	SRT Wireless	SRTW	LTE 1900	312	230	8914010	"2013-06-17				"
USA	"Northeast Wireless Networks	 LLC"	Northeast Wireless Networks	Northeast Wireless	NEWN	GSM 1900	311	710		"2011-03-10			"
USA	OTZ Telecommunications Inc.	OTZ Cellular	USA OTZ	OTZ	GSM 850	310	740	8901740	"2008-11-11				"
USA	Pine Telephone Company	Pine Cellular	Pine Cellular	PINECell	GSM 850	311	080	8901080	"2012-07-05				"
USA	"Proximiti Mobility	 Inc"	Proximiti Mobility	USA Proximiti	ProxMo	GSM 850	311	540	8901540	"2011-11-01		"
USA	"Proximiti Mobility	 Inc"	Proximiti Mobility	USA Proximiti	ProxMo	GSM 850	311	730	8901540	"2011-11-01		"
USA	"Sagebrush Cellular	 Inc."	Sagebrush	Sagebrush	SGB	GSM 850	312	480	891480	"2014-04-07			"
USA	"Sagebrush Cellular	 Inc."	Sagebrush	Sagebrush	SGB	GSM 1900	312	480	891480	"2014-04-07			"
USA	"Sagebrush Cellular	 Inc."	Sagebrush	Sagebrush	SGB	LTE 700	312	480	891480	"2014-04-07			"
USA	"Smith Bagley	 Inc."	CellularOne	USA - CellularOne	Cell	GSM 1900	310	320	8901320	"2002-11-01			"
USA	"Smith Bagley	 Inc."	CellularOne	USA - CellularOne	Cell	GSM 850	310	320	8901320	"2002-11-01			"
USA	Sprint Corporation	Sprint Nextel Coporation	Sprint	Sprint	LTE 1900	310	120		"2012-07-10				"
USA	"T-Mobile USA	 Inc"	T-Mobile USA	Metro PCS	MPCS	LTE 1900	311	660	893116	"2015-06-04			"
USA	"T-Mobile USA	 Inc"	T-Mobile USA	T-Mobile	T-Mobile	GSM 1900	310	310	891310	"2015-06-04			"
USA	"T-Mobile USA	 Inc"	T-Mobile USA	T-Mobile	T-Mobile	GSM 1700/2100	310	260	891260	"2015-06-04			"
USA	"T-Mobile USA	 Inc"	T-Mobile USA	T-Mobile	T-Mobile	GSM 1900	310	270	891270	"2015-06-04			"
USA	"T-Mobile USA	 Inc"	T-Mobile USA	Metro PCS	MPCS	LTE 700	311	660	893116	"2015-06-04			"
USA	"T-Mobile USA	 Inc"	T-Mobile USA	T-Mobile	T-Mobile	LTE 1700/2100	310	260	891260	"2015-06-04			"
USA	"T-Mobile USA	 Inc"	T-Mobile USA	T-Mobile	T-Mobile	GSM 1900	310	490	891490	"2015-06-04			"
USA	"T-Mobile USA	 Inc"	T-Mobile USA	T-Mobile	T-Mobile	GSM 1900	310	800	891800	"2015-06-04			"
USA	"T-Mobile USA	 Inc"	T-Mobile USA	T-Mobile	T-Mobile	GSM 1900	310	660	891660	"2015-06-04			"
USA	"T-Mobile USA	 Inc"	T-Mobile USA	T-Mobile	T-Mobile	GSM 1900	310	210	891210	"2015-06-04			"
USA	"T-Mobile USA	 Inc"	T-Mobile USA	T-Mobile	T-Mobile	LTE 1700/2100	310	260	891260	"2015-06-04			"
USA	"T-Mobile USA	 Inc"	T-Mobile USA	T-Mobile	T-Mobile	GSM 1900	310	250	891250	"2015-06-04			"
USA	"T-Mobile USA	 Inc"	T-Mobile USA	Metro PCS	MPCS	LTE 2100	311	660	893116	"2015-06-04			"
USA	"T-Mobile USA	 Inc"	T-Mobile USA	T-Mobile	T-Mobile	LTE 700	310	260	891260	"2015-06-04			"
USA	"T-Mobile USA	 Inc"	T-Mobile USA	T-Mobile	T-Mobile	LTE 1900	310	260	891260	"2015-06-04			"
USA	"T-Mobile USA	 Inc"	T-Mobile USA	Metro PCS	MPCS	LTE 1700	311	660	893116	"2015-06-04			"
USA	"T-Mobile USA	 Inc"	T-Mobile USA	T-Mobile	T-Mobile	GSM 1900	310	220	891220	"2015-06-04			"
USA	"T-Mobile USA	 Inc"	T-Mobile USA	T-Mobile	T-Mobile	GSM 1900	310	240	891240	"2015-06-04			"
USA	"T-Mobile USA	 Inc"	T-Mobile USA	T-Mobile	T-Mobile	GSM 1900	310	160	891160	"2015-06-04			"
USA	"T-Mobile USA	 Inc"	T-Mobile USA	T-Mobile	T-Mobile	GSM 1900	310	200	891200	"2015-06-04			"
USA	"T-Mobile USA	 Inc"	T-Mobile USA	T-Mobile	T-Mobile	GSM 1900	310	230	891230	"2015-06-04			"
USA	Telecom North America Mobile Inc.	telna Mobile	telna Mobile	telna	GSM 1900	310	840	891030	"2011-10-13				"
USA	Texas RSA 3 Ltd Partnership	Plateau Wireless	US PLATEAU	PLATEAU	GSM 850	310	100	8901100	"2004-01-22				"
USA	"The Alaska Wireless Network	 LLC "	Alaska Communications	ACS	ACS	GSM 1900	310	50	890131	"2014-04-10			"
USA	"The Alaska Wireless Network	 LLC "	Alaska Wireless	USA Dutch Harbor	D-HARBOR	GSM 850	310	190	8901190	"2014-04-10			"
USA	"The Alaska Wireless Network	 LLC "	GCI Communications Corp.	GCI	GCI	GSM 1900	311	370	891026	"2014-04-10			"
USA	Union Telephone Company	Union Telephone Company	US - Union Telephone	UnionTel	GSM 850	310	020	8901020	"2012-07-05				"
USA	Union Telephone Company	Union Telephone Company	US - Union Telephone	UnionTel	GSM 1900	310	020	8901020	"2012-07-05				"
USA	United States Cellular Corporation	U.S.Cellular	U.S.Cellular	USCC	GSM 850	310	730	8901730	"2014-03-20				"
USA	United States Cellular Corporation	U.S.Cellular	U.S.Cellular	USCC	LTE 1900	311	580	8901580	"2014-03-20				"
USA	United States Cellular Corporation	U.S.Cellular	U.S.Cellular	USCC	LTE 2100	311	580	8901580	"2014-03-20				"
USA	United States Cellular Corporation	U.S.Cellular	U.S.Cellular	USCC	LTE 850	311	580	8901580	"2014-03-20				"
USA	United States Cellular Corporation	U.S.Cellular	U.S.Cellular	USCC	LTE 700	311	580	8901580	"2014-03-20				"
USA	Vanu Coverage Co	Vanu Coverage Co	CoverageCo	CvgCo	GSM 1900	312	060		"2012-09-25				"
USA	Verizon Wireless	Verizon Wireless	Verizon	Verizon	GSM 1900	310	890	8901890	"2012-10-19				"
USA	Verizon Wireless	Verizon Wireless	Verizon	Verizon	LTE 700	311	480	8914800	"2012-10-19				"
USA	Verizon Wireless	Verizon Wireless	Verizon	Verizon	GSM 850	310	590		"2012-10-19				"
USA	Verizon Wireless	Verizon Wireless	Verizon	Verizon	GSM 1900	310	590		"2012-10-19				"
USA	WestLink Communications LLC	WestLink Communications	WestLink	WestLink	GSM 1900	310	340	8901340	"2012-10-03				"
USA	Western Union	Ymobile	Ymobile	Ymobile	3G 1700	440	00	898100	"2014-07-28				"
USA	Wilkes Cellular Inc	Via Wireless	Wilkes USA	WILKES	GSM 850	311	150	8901150	"2012-08-13				"
USA	"iSmart Mobile	 LLC "	Big Sky Mobile	BigSkyUS	Big Sky	GSM 1900	310	300	8901300	"2011-09-15			"
UZB	FE Coscom LLC	Ucell	UZB Ucell	Ucell	3G 2100	434	05	8999893	"2012-02-16				"
UZB	FE Coscom LLC	Ucell	UZB Ucell	Ucell	GSM 900	434	05	8999893	"2012-03-05				"
UZB	FE Coscom LLC	Ucell	UZB Ucell	Ucell	GSM 1800	434	05	8999893	"2012-03-05				"
UZB	Unitel LLC	Beeline	Beeline UZ	Beeline	GSM 1800	434	04	8999804	"2012-03-15				"
UZB	Unitel LLC	Beeline	Beeline UZ	Beeline	GSM 900	434	04	8999804	"2012-03-15				"
UZB	Unitel LLC	UNITEL	Beeline UZ	Beeline	3G 2100	434	04	8999804	"2012-03-15				"
UZB	"Universal Mobile Systems	 LLC"	UMS	UMS-UZB	UMS	GSM 900	434	07	8999807	"2014-11-13			"
UZB	"Universal Mobile Systems	 LLC"	UMS	UMS-UZB	UMS	LTE 800	434	07	8999807	"2014-11-13			"
UZB	"Universal Mobile Systems	 LLC"	UMS	UMS-UZB	UMS	3G 2100	434	07	8999807	"2014-11-13			"
UZB	"Universal Mobile Systems	 LLC"	UMS	UMS-UZB	UMS	LTE 2500	434	07	8999807	"2014-11-13			"
UZB	"Universal Mobile Systems	 LLC"	UMS	UMS-UZB	UMS	GSM 1800	434	07	8999807	"2014-11-13			"
VCT	Cable & Wireless (St. Vincent & the Grenadines) Ltd	LIME	LIME	LIME	GSM 850	360	110	8901022	"2012-05-18				"
VCT	Digicel SVG Ltd	Digicel (St. Vincent and Grenadines)	DIGICEL	DIGICEL	GSM 900	360	070		"2004-11-05				"
VCT	Digicel SVG Ltd	Digicel (St. Vincent and Grenadines)	DIGICEL	DIGICEL	GSM 1800	360	070		"2004-11-05				"
VEN	Corporacion Digitel C.A.	DIGITEL GSM	DIGITEL GSM	DIGITEL	GSM 1800	734	02	895802	"2013-03-12				"
VEN	Corporacion Digitel C.A.	DIGITEL GSM	DIGITEL GSM	DIGITEL	GSM 900	734	02	895802	"2013-03-12				"
VEN	Telcel C.A.	Movistar	Movistar	Movistar	GSM 850	734	04	895804	"2014-10-07				"
VEN	Telecomunicaciones Movilnet C.A.	Telecomunicaciones Movilnet	VE_MOVILNET	Movilnet	GSM 850	734	06	8958060	"2007-11-19				"
VGB	Cable and Wireless (BVI) Ltd	LIME	LIME	LIME	GSM 850	348	170	8901014	"2012-05-18				"
VGB	Caribbean Cellular Telephone 	CCT	CCT Boatphone	CCTBVI	GSM 1900	348	570	8901570	"2012-07-05				"
VGB	Caribbean Cellular Telephone 	CCT	CCT Boatphone	CCTBVI	GSM 900	348	570	8901570	"2012-07-05				"
VNM	GTEL Mobile Joint Stock Company (GTEL Mobile)	Gmobile	Gmobile	Gmobile	GSM 1800	452	07	898407	"2012-09-25				"
VNM	Hanoi Telecom Joint Stock Company	Vietnamobile	VN Vietnamobile	VNMOBILE	GSM 900	452	05		"2012-07-13				"
VNM	MOBIFONE CORPORATION	Mobifone	VN Mobifone	Mobifone	3G 2100	452	01	898401	"2014-06-03				"
VNM	MOBIFONE CORPORATION	Mobifone	VN Mobifone	Mobifone	GSM 900	452	01	898401	"2014-06-03				"
VNM	MOBIFONE CORPORATION	Mobifone	VN Mobifone	Mobifone	GSM 1800	452	01	898401	"2014-06-03				"
VNM	Vietnam Telecom Services Company (VinaPhone)	VINAPHONE	VN VINAPHONE	GPC	GSM 900	452	02	898402	"2012-07-05				"
VNM	Viettel Corporation	Viettel	VIETTEL	VIETTEL	3G 2100	452	04	898404	"2012-07-05				"
VNM	Viettel Corporation	Viettel Mobile	VNM and VIETTEL	VIETTEL	GSM 1800	452	04	898404	"2010-12-20				"
VNM	Viettel Corporation	Viettel Mobile	VNM and VIETTEL	VIETTEL	GSM 900	452	04	898404	"2010-12-20				"
VUT	Digicel (Vanuatu) Ltd	Digicel	Digicel	Digicel	GSM 900	541	05	8967805	"2011-12-16				"
VUT	Digicel (Vanuatu) Ltd	Digicel	Digicel	Digicel	3G 900	541	05	8967805	"2012-01-09				"
VUT	Telecom Vanuatu Limited	SMILE	VUT SMILE	SMILE	GSM 900	541	01	8967801	"2015-02-09				"
WSM	Bluesky Samoa Limited	Bluesky Samoa Limited	Bluesky	Bluesky	GSM 900	549	27	8968527	"2012-10-19				"
